mode,0
bike,5.000001165541214
bus,5.897840757836304
bus_empty,6.060240931317213
cable_car,2.451261798818686
cable_car_empty,2.6724480354143263
car,18.700021873411636
car_RideHail,18.253111037470653
car_RideHail_Pool,16.31021057125779
car_RideHail_empty,16.27949892103637
car_emer,19.010969842513013
car_hov2,18.64154040604031
car_hov2_emer,19.49748424178304
car_hov3,18.32612655520637
car_hov3_emer,18.617306909977657
ferry,9.479062609983082
ferry_empty,6.968744543948101
rail,15.027145781040279
rail_empty,14.682014469441894
subway,14.19423652970892
subway_empty,13.53099312565081
tram,4.912183251283541
tram_empty,3.9330682356285935
walk,1.3342570334818558
