mode,0
bike,5.000013394978382
bus,5.9116658001106295
bus_empty,6.044290478893666
cable_car,2.468278779422859
cable_car_empty,2.6414763701777813
car,19.889393341341297
car_RideHail,18.506182297171893
car_RideHail_Pool,15.88821135582946
car_RideHail_empty,15.734814731230781
car_emer,19.807563926924374
car_hov2,19.643505028467583
car_hov2_emer,19.888675754995436
car_hov3,19.531659721119702
car_hov3_emer,19.739536260163735
ferry,9.864530077180884
ferry_empty,6.951754263918671
rail,15.122926807942035
rail_empty,14.154534477140366
subway,13.745731399685237
subway_empty,12.776223564090337
tram,4.899726611866829
tram_empty,3.947540503713049
walk,1.333849757281041
